Client,DepartementId,DepartementName,DivisionId,DivisionName,EmployeeActionReasonTypeCode,EmployeeActionReasonTypeText,EmployeeActionTypeCode,EmployeeActionTypeText,EmployeeAssignedCompanyCode,EmployeeAssignedCompanyText,EmployeeAssignedPersonnelAreaCode,EmployeeAssignedPersonnelAreaText,EmployeeAssignedPersonnelSubareaCode,EmployeeAssignedPersonnelSubareaText,EmployeeAssignedEmployeeGroupCode,EmployeeAssignedCostCenterId,EmployeeAssignedCostCenterText,EmployeeAssignedEmployeeGroupText,EmployeeAssignedEndDate,EmployeeAssignedSMJDate,EmployeeAssignedStartDate,EmployeeAssignedWorkContractCode,EmployeeAssignedWorkContractText,EmployeeAssignmentId,EmployeeCoorporateEmail,EmployeeFullName,EmployeeHiringDate,EmployeeId,EmployeeMobilePhoneNumber,EmployeePersonalEmail,EmployeePlannedPensionDate,EmploymentStatusCode,EmploymentStatusText,EndPeriod,JobId,JobName,OrganizationId,OrganizationName,PositionId,PositionName,PositionNameLongText,StartPeriod,SuperiorEmployeeId,SuperiorFullName,SuperiorPjsEmployeeId,SuperiorPjsFullName
100,10147115,Digital Innovation Department,10108115,Digital Innovation Division,92,tugas belajar,92,tugas belajar,2119,PT Nusantara Regas,Z117,Kantor Pertamina Nusantara Regas 117,Z117,Kantor Nusantara Regas Subholding 117,1,DC100117,Infrastructure Operations Head,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1218,Regular emp.,EMASG117,,Ulya Permatasari 4,1993-02-15T00:00:00,DUM0233857,123456789,,2027-07-01T00:00:00,3,Active,999912,987654683,Generalist/ ExecutionExecutiveOffice,D36352084,Executive Office Management,DP00000387,(mov) Technical Support Supervisor,(mov) Technical Support Supervisor,202501,,,,
100,10147116,Automation Department,10108116,Business Automation Division,Y4,Rotasi,Y4,Rotasi,2129,PT Perta-Samtan Gas,Z123,Kantor Pertamina PertaSamtan 123,Z123,Kantor PertaSamtan 123,1,DC100118,Infrastructure Services Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1219,Regular emp.,EMASG118,,Vino Saputra 4,1993-02-15T00:00:00,DUM0233858,123456789,,2027-07-01T00:00:00,3,Active,999912,987654684,Generalist/ ExecutionCustomerExperience,D47463195,Customer Experience Management,DP00000388,(mov) Infrastructure Operations Head,(mov) Infrastructure Operations Head,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147117,Robotic Process Automation Department,10108117,RPA Operations Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2129,PT Perta-Samtan Gas,Z124,Kantor Pertamina PertaSamtan 124,Z124,Kantor PertaSamtan 124,1,DC100119,Network Operations Lead,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1220,Regular emp.,EMASG119,,Widya Lestari 4,1993-02-15T00:00:00,DUM0233859,123456789,,2027-07-01T00:00:00,3,Active,999912,987654685,Generalist/ ExecutionCustomerService,D58574206,Customer Service Management,DP00000389,(mov) Infrastructure Services Manager,(mov) Infrastructure Services Manager,202501,DUM0233741,Andika Pratama 4,,
100,10147118,Artificial Intelligence Department,10108118,AI Engineering Division,Y2,Promosi,Y2,Promosi,2124,PT Pertagas Niaga,Z120,Kantor Pertamina Pertagas Niaga 120,Z120,Kantor Pertagas Niaga 120,1,DC100120,Network Infrastructure Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1221,Regular emp.,EMASG120,,Yusuf Hakim 4,1993-02-15T00:00:00,DUM0233860,123456789,,2027-07-01T00:00:00,3,Active,999912,987654686,Generalist/ ExecutionCustomerRelationship,D69685317,Customer Relationship Management,DP00000390,(mov) Network Operations Lead,(mov) Network Operations Lead,202501,DUM0233741,Andika Pratama 4,,
100,10147119,Machine Learning Department,10108119,Machine Learning Division,Y5,Demosi,Y5,Demosi,2124,PT Pertagas Niaga,Z121,Kantor Pertamina Pertagas Niaga 121,Z121,Kantor Pertagas Niaga 121,1,DC100121,Database Administration Head,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1222,Regular emp.,EMASG121,,Zahra Ramadhani 4,1993-02-15T00:00:00,DUM0233861,123456789,,2027-07-01T00:00:00,3,Active,999912,987654687,Generalist/ ExecutionCustomerOperations,D70796428,Customer Operations Management,DP00000391,(mov) Network Infrastructure Manager,(mov) Network Infrastructure Manager,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147120,Data Science Department,10108120,Data Science Division,92,tugas belajar,92,tugas belajar,2124,PT Pertagas Niaga,Z122,Kantor Pertamina Pertagas Niaga 122,Z122,Kantor Pertagas Niaga 122,1,DC100122,Cloud Infrastructure Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1223,Regular emp.,EMASG122,,Alvin Pratama 4,1993-02-15T00:00:00,DUM0233862,123456789,,2027-07-01T00:00:00,3,Active,999912,987654688,Generalist/ ExecutionCustomerSupport,D81807539,Customer Support Management,DP00000392,(mov) Database Administration Head,(mov) Database Administration Head,202501,,,,
100,10147121,Data Governance Department,10108121,Data Governance Division,Y4,Rotasi,Y4,Rotasi,2144,PT Perta Daya Gas,Z128,Kantor Pertamina PertaDaya Gas 128,Z128,Kantor PertaDaya Gas 128,1,DC100123,Cloud Operations Lead,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1224,Regular emp.,EMASG123,,Bintang Nugraha 4,1993-02-15T00:00:00,DUM0233863,123456789,,2027-07-01T00:00:00,3,Active,999912,987654689,Generalist/ ExecutionCustomerComplaint,D92918640,Customer Complaint Management,DP00000393,(mov) Cloud Infrastructure Manager,(mov) Cloud Infrastructure Manager,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147122,Data Quality Department,10108122,Data Quality Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2144,PT Perta Daya Gas,Z129,Kantor Pertamina PertaDaya Gas 129,Z129,Kantor PertaDaya Gas 129,1,DC100124,Platform Engineering Head,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1225,Regular emp.,EMASG124,,Clara Maharani 4,1993-02-15T00:00:00,DUM0233864,123456789,,2027-07-01T00:00:00,3,Active,999912,987654690,Generalist/ ExecutionServiceQuality,D13029751,Service Quality Management,DP00000394,(mov) Cloud Operations Lead,(mov) Cloud Operations Lead,202501,DUM0233741,Andika Pratama 4,,
100,10147123,Data Engineering Department,10108123,Data Engineering Division,Y2,Promosi,Y2,Promosi,2129,PT Perta-Samtan Gas,Z125,Kantor Pertamina PertaSamtan 125,Z125,Kantor PertaSamtan 125,1,DC100125,DevOps Engineering Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1226,Regular emp.,EMASG125,,Denny Setiawan 4,1993-02-15T00:00:00,DUM0233865,123456789,,2027-07-01T00:00:00,3,Active,999912,987654691,Generalist/ ExecutionCustomerInsight,D24130862,Customer Insight Management,DP00000395,(mov) Platform Engineering Head,(mov) Platform Engineering Head,202501,DUM0233741,Andika Pratama 4,,
100,10147124,Data Platform Department,10108124,Data Platform Operations Division,Y5,Demosi,Y5,Demosi,2129,PT Perta-Samtan Gas,Z126,Kantor Pertamina PertaSamtan 126,Z126,Kantor PertaSamtan 126,1,DC100126,DevSecOps Engineering Lead,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1227,Regular emp.,EMASG126,,Elvira Anggraini 4,1993-02-15T00:00:00,DUM0233866,123456789,,2027-07-01T00:00:00,3,Active,999912,987654692,Generalist/ ExecutionCustomerRetention,D35241973,Customer Retention Management,DP00000396,(mov) DevOps Engineering Manager,(mov) DevOps Engineering Manager,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147125,Analytics Department,10108125,Analytics Solutions Division,92,tugas belajar,92,tugas belajar,2129,PT Perta-Samtan Gas,Z127,Kantor Pertamina PertaSamtan 127,Z127,Kantor PertaSamtan 127,1,DC100127,Release Management Supervisor,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1228,Regular emp.,EMASG127,,Fahmi Wijaya 4,1993-02-15T00:00:00,DUM0233867,123456789,,2027-07-01T00:00:00,3,Active,999912,987654693,Generalist/ ExecutionCustomerEngagement,D46352084,Customer Engagement Management,DP00000397,(mov) DevSecOps Engineering Lead,(mov) DevSecOps Engineering Lead,202501,,,,
100,10147126,Reporting Department,10108126,Reporting Services Division,Y4,Rotasi,Y4,Rotasi,2149,Perta Arun Gas,Z133,Kantor Pertamina Perta Arun 133,Z133,Kantor Perta Arun 133,1,DC100128,Configuration Management Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1229,Regular emp.,EMASG128,,Ghani Prakoso 4,1993-02-15T00:00:00,DUM0233868,123456789,,2027-07-01T00:00:00,3,Active,999912,987654694,Generalist/ ExecutionProductManagement,D57463195,Product Management,DP00000398,(mov) Release Management Supervisor,(mov) Release Management Supervisor,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147127,Business Reporting Department,10108127,Management Reporting Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2149,Perta Arun Gas,Z134,Kantor Pertamina Perta Arun 134,Z134,Kantor Perta Arun 134,1,DC100129,Integration Services Head,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1230,Regular emp.,EMASG129,,Hilda Wulandari 4,1993-02-15T00:00:00,DUM0233869,123456789,,2027-07-01T00:00:00,3,Active,999912,987654695,Generalist/ ExecutionProductDevelopment,D68574206,Product Development Management,DP00000399,(mov) Configuration Management Manager,(mov) Configuration Management Manager,202501,DUM0233741,Andika Pratama 4,,
100,10147128,Management Information Department,10108128,Management Information Division,Y2,Promosi,Y2,Promosi,2144,PT Perta Daya Gas,Z130,Kantor Pertamina PertaDaya Gas 130,Z130,Kantor PertaDaya Gas 130,1,DC100130,Enterprise Integration Lead,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1231,Regular emp.,EMASG130,,Ilham Saputra 4,1993-02-15T00:00:00,DUM0233870,123456789,,2027-07-01T00:00:00,3,Active,999912,987654696,Generalist/ ExecutionProductStrategy,D79685317,Product Strategy Management,DP00000400,(mov) Integration Services Head,(mov) Integration Services Head,202501,DUM0233741,Andika Pratama 4,,
100,10147129,Information Architecture Department,10108129,Information Architecture Division,Y5,Demosi,Y5,Demosi,2144,PT Perta Daya Gas,Z131,Kantor Pertamina PertaDaya Gas 131,Z131,Kantor PertaDaya Gas 131,1,DC100131,Systems Integration Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1232,Regular emp.,EMASG131,,Jasmine Kartika 4,1993-02-15T00:00:00,DUM0233871,123456789,,2027-07-01T00:00:00,3,Active,999912,987654697,Generalist/ ExecutionProductOperations,D80796428,Product Operations Management,DP00000401,(mov) Enterprise Integration Lead,(mov) Enterprise Integration Lead,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147130,Technology Architecture Department,10108130,Technology Architecture Division,92,tugas belajar,92,tugas belajar,2144,PT Perta Daya Gas,Z132,Kantor Pertamina PertaDaya Gas 132,Z132,Kantor PertaDaya Gas 132,1,DC100132,API Management Head,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1233,Regular emp.,EMASG132,,Kenny Firmansyah 4,1993-02-15T00:00:00,DUM0233872,123456789,,2027-07-01T00:00:00,3,Active,999912,987654698,Generalist/ ExecutionProductMarketing,D91807539,Product Marketing Management,DP00000402,(mov) Systems Integration Manager,(mov) Systems Integration Manager,202501,,,,
100,10147131,Infrastructure Architecture Department,10108131,Infrastructure Architecture Division,Y4,Rotasi,Y4,Rotasi,2022,PT Pertamina GE,Z138,Kantor Pertamina Pertamina GE 138,Z138,Kantor Pertamina GE 138,1,DC100133,Middleware Operations Supervisor,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1234,Regular emp.,EMASG133,,Laila Permata 4,1993-02-15T00:00:00,DUM0233873,123456789,,2027-07-01T00:00:00,3,Active,999912,987654699,Generalist/ ExecutionMarketing,D12918640,Marketing Management,DP00000403,(mov) API Management Head,(mov) API Management Head,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147132,Security Architecture Department,10108132,Security Architecture Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2022,PT Pertamina GE,Z139,Kantor Pertamina Pertamina GE 139,Z139,Kantor Pertamina GE 139,1,DC100134,Technology Operations Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1235,Regular emp.,EMASG134,,Miftah Nugroho 4,1993-02-15T00:00:00,DUM0233874,123456789,,2027-07-01T00:00:00,3,Active,999912,987654700,Generalist/ ExecutionBrand,D23029751,Brand Management,DP00000404,(mov) Middleware Operations Supervisor,(mov) Middleware Operations Supervisor,202501,DUM0233741,Andika Pratama 4,,
100,10147133,Network Security Department,10108133,Network Security Division,Y2,Promosi,Y2,Promosi,2149,Perta Arun Gas,Z135,Kantor Pertamina Perta Arun 135,Z135,Kantor Perta Arun 135,1,DC100135,IT Governance Lead,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1236,Regular emp.,EMASG135,,Nadia Hidayat 4,1993-02-15T00:00:00,DUM0233875,123456789,,2027-07-01T00:00:00,3,Active,999912,987654701,Generalist/ ExecutionDigitalMarketing,D34130862,Digital Marketing Management,DP00000405,(mov) Technology Operations Manager,(mov) Technology Operations Manager,202501,DUM0233741,Andika Pratama 4,,
100,10147134,Application Security Department,10108134,Application Security Division,Y5,Demosi,Y5,Demosi,2149,Perta Arun Gas,Z136,Kantor Pertamina Perta Arun 136,Z136,Kantor Perta Arun 136,1,DC100136,IT Asset Management Head,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1237,Regular emp.,EMASG136,,Ovan Kurniawan 4,1993-02-15T00:00:00,DUM0233876,123456789,,2027-07-01T00:00:00,3,Active,999912,987654702,Generalist/ ExecutionMarketingCommunication,D45241973,Marketing Communication Management,DP00000406,(mov) IT Governance Lead,(mov) IT Governance Lead,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147135,Cloud Security Department,10108135,Cloud Security Division,92,tugas belajar,92,tugas belajar,2149,Perta Arun Gas,Z137,Kantor Pertamina Perta Arun 137,Z137,Kantor Perta Arun 137,1,DC100137,Information Security Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1238,Regular emp.,EMASG137,,Pia Maharani 4,1993-02-15T00:00:00,DUM0233877,123456789,,2027-07-01T00:00:00,3,Active,999912,987654703,Generalist/ ExecutionMarketResearch,D56352084,Market Research Management,DP00000407,(mov) IT Asset Management Head,(mov) IT Asset Management Head,202501,,,,
100,10147136,Security Operations Department,10108136,Security Operations Division,Y4,Rotasi,Y4,Rotasi,2040,PT Pertamina Pedeve Indo.,Z143,Kantor Pertamina Pedeve Subholding 143,Z143,Kantor Pedeve Subholding 143,1,DC100138,Cybersecurity Operations Lead,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1239,Regular emp.,EMASG138,,Rafi Setiawan 4,1993-02-15T00:00:00,DUM0233878,123456789,,2027-07-01T00:00:00,3,Active,999912,987654704,Generalist/ ExecutionSales,D67463195,Sales Management,DP00000408,(mov) Information Security Manager,(mov) Information Security Manager,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147137,Security Monitoring Department,10108137,Security Monitoring Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2040,PT Pertamina Pedeve Indo.,Z144,Kantor Pertamina Pedeve Subholding 144,Z144,Kantor Pedeve Subholding 144,1,DC100139,Security Operations Head,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1240,Regular emp.,EMASG139,,Salma Anggraini 4,1993-02-15T00:00:00,DUM0233879,123456789,,2027-07-01T00:00:00,3,Active,999912,987654705,Generalist/ ExecutionSalesOperations,D78574206,Sales Operations Management,DP00000409,(mov) Cybersecurity Operations Lead,(mov) Cybersecurity Operations Lead,202501,DUM0233741,Andika Pratama 4,,
100,10147138,Threat Intelligence Department,10108138,Threat Intelligence Division,Y2,Promosi,Y2,Promosi,2022,PT Pertamina GE,Z140,Kantor Pertamina Pertamina GE 140,Z140,Kantor Pertamina GE 140,1,DC100140,Security Monitoring Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1241,Regular emp.,EMASG140,,Taufan Prakoso 4,1993-02-15T00:00:00,DUM0233880,123456789,,2027-07-01T00:00:00,3,Active,999912,987654706,Generalist/ ExecutionSalesPlanning,D89685317,Sales Planning Management,DP00000410,(mov) Security Operations Head,(mov) Security Operations Head,202501,DUM0233741,Andika Pratama 4,,
100,10147139,Security Engineering Department,10108139,Security Engineering Division,Y5,Demosi,Y5,Demosi,2022,PT Pertamina GE,Z141,Kantor Pertamina Pertamina GE 141,Z141,Kantor Pertamina GE 141,1,DC100141,Security Engineering Lead,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1242,Regular emp.,EMASG141,,Umar Nugraha 4,1993-02-15T00:00:00,DUM0233881,123456789,,2027-07-01T00:00:00,3,Active,999912,987654707,Generalist/ ExecutionBusinessSales,D90796428,Business Sales Management,DP00000411,(mov) Security Monitoring Manager,(mov) Security Monitoring Manager,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147140,Vulnerability Management Department,10108140,Vulnerability Assessment Division,92,tugas belajar,92,tugas belajar,2022,PT Pertamina GE,Z142,Kantor Pertamina Pertamina GE 142,Z142,Kantor Pertamina GE 142,1,DC100142,Security Architecture Head,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1243,Regular emp.,EMASG142,,Vera Wulandari 4,1993-02-15T00:00:00,DUM0233882,123456789,,2027-07-01T00:00:00,3,Active,999912,987654708,Generalist/ ExecutionRetailSales,D11807539,Retail Sales Management,DP00000412,(mov) Security Engineering Lead,(mov) Security Engineering Lead,202501,,,,
100,10147141,Incident Response Department,10108141,Cyber Incident Response Division,Y4,Rotasi,Y4,Rotasi,2052,PT. PertaMC,Z148,Kantor Pertamina PertaMC 148,Z148,Kantor PertaMC 148,1,DC100143,Network Security Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1244,Regular emp.,EMASG143,,Wahyu Firmansyah 4,1993-02-15T00:00:00,DUM0233883,123456789,,2027-07-01T00:00:00,3,Active,999912,987654709,Generalist/ ExecutionCorporateSales,D22918640,Corporate Sales Management,DP00000413,(mov) Security Architecture Head,(mov) Security Architecture Head,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147142,Identity Governance Department,10108142,Identity Governance Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,2052,PT. PertaMC,Z149,Kantor Pertamina PertaMC 149,Z149,Kantor PertaMC 149,1,DC100144,Application Security Supervisor,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1245,Regular emp.,EMASG144,,Yana Kartika 4,1993-02-15T00:00:00,DUM0233884,123456789,,2027-07-01T00:00:00,3,Active,999912,987654710,Generalist/ ExecutionRelationship,D33029751,Relationship Management,DP00000414,(mov) Network Security Manager,(mov) Network Security Manager,202501,DUM0233741,Andika Pratama 4,,
100,10147143,Privileged Access Management Department,10108143,Privileged Access Division,Y2,Promosi,Y2,Promosi,2040,PT Pertamina Pedeve Indo.,Z145,Kantor Pertamina Pedeve Subholding 145,Z145,Kantor Pedeve Subholding 145,1,DC100145,Cloud Security Lead,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1246,Regular emp.,EMASG145,,Zidan Saputra 4,1993-02-15T00:00:00,DUM0233885,123456789,,2027-07-01T00:00:00,3,Active,999912,987654711,Generalist/ ExecutionAccountManagement,D44130862,Account Management,DP00000415,(mov) Application Security Supervisor,(mov) Application Security Supervisor,202501,DUM0233741,Andika Pratama 4,,
100,10147144,Access Governance Department,10108144,Access Governance Division,Y5,Demosi,Y5,Demosi,2040,PT Pertamina Pedeve Indo.,Z146,Kantor Pertamina Pedeve Subholding 146,Z146,Kantor Pedeve Subholding 146,1,DC100146,Vulnerability Management Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1247,Regular emp.,EMASG146,,Amelia Pratama 4,1993-02-15T00:00:00,DUM0233886,123456789,,2027-07-01T00:00:00,3,Active,999912,987654712,Generalist/ ExecutionChannel,D55241973,Channel Management,DP00000416,(mov) Cloud Security Lead,(mov) Cloud Security Lead,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147145,Authentication Services Department,10108145,Authentication Services Division,92,tugas belajar,92,tugas belajar,2040,PT Pertamina Pedeve Indo.,Z147,Kantor Pertamina Pedeve Subholding 147,Z147,Kantor Pedeve Subholding 147,1,DC100147,Threat Intelligence Head,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1248,Regular emp.,EMASG147,,Bayu Kurniawan 4,1993-02-15T00:00:00,DUM0233887,123456789,,2027-07-01T00:00:00,3,Active,999912,987654713,Generalist/ ExecutionDistributionChannel,D66352084,Distribution Channel Management,DP00000417,(mov) Vulnerability Management Manager,(mov) Vulnerability Management Manager,202501,,,,
100,10147146,Directory Services Department,10108146,Directory Services Division,Y4,Rotasi,Y4,Rotasi,5000,Pertamina Hulu Energi,Z153,Kantor Pertamina Hulu Energi Subholding 153,Z153,Kantor Hulu Energi 153,1,DC100148,Incident Response Lead,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1249,Regular emp.,EMASG148,,Caca Permatasari 4,1993-02-15T00:00:00,DUM0233888,123456789,,2027-07-01T00:00:00,3,Active,999912,987654714,Generalist/ ExecutionPartnershipSales,D77463195,Partnership Sales Management,DP00000418,(mov) Threat Intelligence Head,(mov) Threat Intelligence Head,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147147,Integration Services Department,10108147,Integration Services Division,ZH,Perbantuan (Subholding) non SAP,ZH,Perbantuan (Subholding) non SAP,5000,Pertamina Hulu Energi,Z154,Kantor Pertamina Hulu Energi Subholding 154,Z154,Kantor Hulu Energi 154,1,DC100149,Security Operations Center Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1250,Regular emp.,EMASG149,,Daffa Nugroho 4,1993-02-15T00:00:00,DUM0233889,123456789,,2027-07-01T00:00:00,3,Active,999912,987654715,Generalist/ ExecutionCommercial,D88574206,Commercial Management,DP00000419,(mov) Incident Response Lead,(mov) Incident Response Lead,202501,DUM0233741,Andika Pratama 4,,
100,10147148,API Management Department,10108148,API Governance Division,Y2,Promosi,Y2,Promosi,2052,PT. PertaMC,Z150,Kantor Pertamina PertaMC 150,Z150,Kantor PertaMC 150,1,DC100150,Identity Management Head,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1251,Regular emp.,EMASG150,,Elisa Wulandari 4,1993-02-15T00:00:00,DUM0233890,123456789,,2027-07-01T00:00:00,3,Active,999912,987654716,Generalist/ ExecutionCommercialPlanning,D99685317,Commercial Planning Management,DP00000420,(mov) Security Operations Center Manager,(mov) Security Operations Center Manager,202501,DUM0233741,Andika Pratama 4,,
100,10147149,Middleware Department,10108149,Middleware Operations Division,Y5,Demosi,Y5,Demosi,2052,PT. PertaMC,Z151,Kantor Pertamina PertaMC 151,Z151,Kantor PertaMC 151,1,DC100151,Identity Governance Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1252,Regular emp.,EMASG151,,Faris Hidayat 4,1993-02-15T00:00:00,DUM0233891,123456789,,2027-07-01T00:00:00,3,Active,999912,987654717,Generalist/ ExecutionPricing,D10796428,Pricing Management,DP00000421,(mov) Identity Management Head,(mov) Identity Management Head,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147150,Enterprise Integration Department,10108150,Enterprise Integration Division,92,tugas belajar,92,tugas belajar,2052,PT. PertaMC,Z152,Kantor Pertamina PertaMC 152,Z152,Kantor PertaMC 152,1,DC100152,Access Management Lead,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1253,Regular emp.,EMASG152,,Gina Maharani 4,1993-02-15T00:00:00,DUM0233892,123456789,,2027-07-01T00:00:00,3,Active,999912,987654718,Generalist/ ExecutionRevenue,D21807539,Revenue Management,DP00000422,(mov) Identity Governance Manager,(mov) Identity Governance Manager,202501,,,,
100,10147151,Systems Integration Department,10108151,Systems Integration Division,01,Hiring,Y4,Rotasi,2021,PT Pertamina EP,5609,Upstream Reg 3 Zona 9 Onshore,SG01,Balikpapan,1,DC100153,Access Governance Head,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1254,Regular emp.,EMASG153,,Hendra Prakoso 4,1993-02-15T00:00:00,DUM0233893,123456789,,2027-07-01T00:00:00,3,Active,999912,987654719,Generalist/ ExecutionBusinessPerformance,D32918640,Business Performance Management,DP00000153,Access Management Lead,Access Management Lead,202501,DUM0233741,Andika Pratama 4,DUM0233742,Budi Santoso 4
100,10147152,Platform Engineering Department,10108152,Platform Engineering Division,01,Hiring,ZH,Perbantuan (Subholding) non SAP,2021,PT Pertamina EP,5607,Upstream Reg 3 Zona 10 Onshore,SH01,Bunyu,1,DC100154,Privileged Access Management Manager,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1255,Regular emp.,EMASG154,,Icha Anggraini 4,1993-02-15T00:00:00,DUM0233894,123456789,,2027-07-01T00:00:00,3,Active,999912,987654720,Generalist/ ExecutionOperations,D43029751,Operations Management,DP00000154,Access Governance Head,Access Governance Head,202501,DUM0233741,Andika Pratama 4,,
100,10147153,DevSecOps Department,10108153,DevSecOps Engineering Division,01,Hiring,Y2,Promosi,5000,Pertamina Hulu Energi,Z155,Kantor Pertamina Hulu Energi Subholding 155,Z155,Kantor Hulu Energi 155,1,DC100155,Authentication Services Lead,PWTT,9999-12-31T00:00:00,2025-01-01T00:00:00,2025-01-01T00:00:00,1256,Regular emp.,EMASG155,,Johan Setiawan 4,1993-02-15T00:00:00,DUM0233895,123456789,,2027-07-01T00:00:00,3,Active,999912,987654721,Generalist/ ExecutionBusinessOperations,D54130862,Business Operations Management,DP00000155,Privileged Access Management Manager,Privileged Access Management Manager,202501,DUM0233741,Andika Pratama 4,,
